Title,Price Min,Price Max,Link,hh.ru
Архитектор Больших данных,None,None,https://krasnodar.hh.ru/vacancy/37247641,hh.ru
Senior Python/SQL developer,None,None,https://krasnodar.hh.ru/vacancy/35847547,hh.ru
Senior Java Developer,None,None,https://krasnodar.hh.ru/vacancy/36731797,hh.ru
Senior Java Developer,None,None,https://krasnodar.hh.ru/vacancy/36731798,hh.ru
Lead Front-end developer,None,3 000 USD,https://krasnodar.hh.ru/vacancy/30653181,hh.ru
Business Analyst,None,None,https://krasnodar.hh.ru/vacancy/37226882,hh.ru
Senior .net Backend Developer (remote),None,160 000 руб.,https://krasnodar.hh.ru/vacancy/37246566,hh.ru
Senior Java Developer,None,None,https://krasnodar.hh.ru/vacancy/36737205,hh.ru
Head of IS methodology and master data section / Начальник отдела методологии и нормативно-справочно,None,None,https://krasnodar.hh.ru/vacancy/37206994,hh.ru
Senior Java Developer,None,None,https://krasnodar.hh.ru/vacancy/36737109,hh.ru
Senior Java Developer,None,None,https://krasnodar.hh.ru/vacancy/36737078,hh.ru
"Старший/ведущий functional Scala разработчик (Белград, Сербия)",4 000 USD,6 500 USD,https://krasnodar.hh.ru/vacancy/37227806,hh.ru
Senior .NET developer / Старший разработчик,None,3 000 USD,https://krasnodar.hh.ru/vacancy/26983093,hh.ru
Senior Data Scientist,None,None,https://krasnodar.hh.ru/vacancy/36912049,hh.ru
Full-stack Senior Developer,None,3 000 USD,https://krasnodar.hh.ru/vacancy/30270817,hh.ru
"AI Research Engineer [Computer Vision, Machine Learning, Algorithms]",None,None,https://krasnodar.hh.ru/vacancy/37223050,hh.ru
Руководитель отдела архитектуры корпоративных данных,None,None,https://krasnodar.hh.ru/vacancy/37226515,hh.ru
System Analyst (Life Science),100 000 руб.,200 000 руб.,https://krasnodar.hh.ru/vacancy/36440952,hh.ru
Developer Python/Scala/Spark,None,None,https://krasnodar.hh.ru/vacancy/36693681,hh.ru
Старший/ведущий/главный специалист (Data science specialist) Отдела разработки моделей кред. рисков,None,None,https://krasnodar.hh.ru/vacancy/37217313,hh.ru
Analyst (CI.External data and triggers),None,None,https://krasnodar.hh.ru/vacancy/37104208,hh.ru
Clinical Research Associate/Senior Clinical Research Associate,None,None,https://krasnodar.hh.ru/vacancy/37186000,hh.ru
Software Engineer (ML algorithm implementation),None,None,https://krasnodar.hh.ru/vacancy/37223172,hh.ru
Junior Data Analyst,None,None,https://krasnodar.hh.ru/vacancy/37190250,hh.ru
